ID,NicheRecon_tip,Bioregion_singleFossil,Bioregion_comprehensive,Stage_mean,Age_mean,Age_max,Age_min,Latitude,Longitude,paleoLong,paleoLat,age,layer,cellNumber,CMM,DryMon,MAP,MAT,WetDryMon,WetMon,WMM,WMMCMM,dup.fossil_time_cell
501,*Quercus_sp._US188_5894,NA,NA,Lutetian,45,45,45,79.94166667,-89.13333333,-45.2786,79.2291,45,teydj1,558897,-32.3190383911133,17.2063255310059,484.460540771484,-5.48848342895508,59.8415031433105,77.0478286743164,19.4166870117188,51.735725402832,FALSE
188,*Quercus_lanpingensis,EA,EA,Piacenzian,3.094,3.6,2.588,26.46666667,99.43333333,98.7456,25.3357,3,teydb1,3351345,5.45683908462524,33.1306076049805,1913.08056640625,14.5859794616699,314.382843017578,347.513427734375,19.7025260925293,14.2456865310669,FALSE
1599,*Quercus_lanpingensis,,,Piacenzian,3.094,3.6,2.588,26.491547,99.456344,98.7689,25.3602,3,teydb1,3351346,5.48564147949219,33.0142250061035,1891.22668457031,14.5795745849609,310.331420898438,343.345642089844,19.7056255340576,14.2199850082397,FALSE
1226,*Quercus_lanpingensis,,,Zanclean,3.9605,5.333,2.588,25.462638,99.547782,99.2875,24.9262,4,teydb1,3372952,6.41602563858032,33.4688034057617,1794.07702636719,15.308536529541,298.009582519531,331.478393554688,20.3114566802979,13.8954305648804,FALSE
1346,*Quercus_lanpingensis,,,Zanclean,3.9605,5.333,2.588,25.459506,99.544333,99.2841,24.923,4,teydb1,3372952,6.41602563858032,33.4688034057617,1794.07702636719,15.308536529541,298.009582519531,331.478393554688,20.3114566802979,13.8954305648804,TRUE
380,*Quercus_lyellii,EU,EU,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
1795,*Quercus_lyellii,,,Chattian,25.565,28.1,23.03,42.33,23.55,21.7678,40.1191,26,teydf1,2585782,3.38092136383057,5.78584861755371,306.752899169922,19.9693489074707,46.055835723877,51.841682434082,41.3531951904297,37.9722709655762,FALSE
2006,*Quercus_lyellii,,,Chattian,25.565,28.1,23.03,41.7,26.02,24.1286,39.4317,26,teydf1,2620370,3.10594439506531,4.12884902954102,355.415008544922,19.3518447875977,55.034782409668,59.163631439209,40.635181427002,37.5292358398438,FALSE
1824,*Quercus_lyellii,,,Rupelian,31,33.9,28.1,41.87,23.58,21.1209,38.6643,31,teydg1,2663534,6.84860324859619,2.81826877593994,282.952667236328,23.8294792175293,47.9512596130371,50.7695274353027,45.6655387878418,38.8169364929199,FALSE
1883,*Quercus_lyellii,,,Rupelian,31,33.9,28.1,41.88,24.68,22.1694,38.6412,31,teydg1,2663547,7.08634090423584,1.87220537662506,214.147811889648,24.7742080688477,38.1184997558594,39.9907073974609,46.8505554199219,39.7642135620117,FALSE
684,*Quercus_lyellii,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
1806,*Quercus_mediterranea,EU,EU|WEA,Rupelian,31,33.9,28.1,41.87,23.18,20.7397,38.6766,31,teydg1,2659209,6.74887561798096,3.17018413543701,319.949035644531,23.3659801483154,53.3706283569336,56.5408134460449,45.1035270690918,38.3546524047852,FALSE
1952,*Quercus_mediterranea,,,Rupelian,31,33.9,28.1,41.53,24.78,22.247,38.2885,31,teydg1,2680827,7.01603174209595,2.09156060218811,197.824188232422,24.9836025238037,35.1681213378906,37.2596817016602,47.0921249389648,40.0760917663574,FALSE
1704,*Quercus_mediterranea,,,Tortonian,10.8,10.8,10.8,48.15,21.2,20.9078,47.707,11,teydc1,2192651,-3.16467356681824,18.6425628662109,608.196716308594,12.4070463180542,54.4049186706543,73.0474853515625,31.4419689178467,34.6066436767578,FALSE
371,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
685,*Quercus_mediterranea,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
76,*Quercus_mediterranea,,,Langhian,14.1815,23.03,5.333,36.368989,25.449229,24.7112,35.669,14,teydd1,2814777,5.89907903927776,9.02583829782018,292.148431919303,18.330772303818,34.3981147765025,43.4239539693616,32.9044021683163,27.0053231539845,FALSE
704,*Quercus_mediterranea,,,Zanclean,5.332,5.332,5.332,42.864319,22.790981,22.6182,42.6706,5,teydb1,2451872,2.39133310317993,33.4258728027344,952.887817382812,12.2531909942627,74.855712890625,108.281585693359,26.7499217987061,24.358585357666,FALSE
822,*Quercus_mediterranea,,,Messinian,6.2895,7.246,5.333,39.76299,19.782462,19.5575,39.546,6,teydb1,2615995,10.5954895019531,15.2653408050537,706.457702636719,18.1996040344238,88.9738006591797,104.239135742188,29.6661682128906,19.0706787109375,FALSE
829,*Quercus_mediterranea,,,Messinian,6.2895,7.246,5.333,37.622066,21.50261,21.2542,37.3963,6,teydb1,2728336,10.3674378395081,11.5256907145182,592.125410291884,18.4853356679281,76.6466439565023,88.1723386976454,30.2568851576911,19.8894485897488,FALSE
805,*Quercus_mediterranea,,,Messinian,6.5,7,6,40.875474,22.017734,21.7951,40.647,6,teydb1,2559862,5.34188842773438,22.968132019043,839.077514648438,15.4194078445435,85.197265625,108.165405273438,29.8389339447021,24.4970455169678,FALSE
845,*Quercus_mediterranea,,,Tortonian,7.86125,9.433,6.2895,35.356844,24.22541,23.8598,35.038,8,teydc1,2849327,7.07748069639878,5.72209048708687,322.23164831866,19.4218142303745,48.7635523000177,54.4856416224981,33.9751648575955,26.8976842840807,FALSE
838,*Quercus_mediterranea,,,Tortonian,8.15,8.6,7.7,35.115326,25.724789,25.3509,34.7868,8,teydc1,2862305,7.0088793483239,4.38962087452251,290.464547061371,19.6145362057103,47.074978227581,51.4645979792437,34.2711716006986,27.2622924407438,FALSE
812,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,40.215842,22.275296,21.9694,39.9098,8,teydc1,2598744,2.53197288513184,8.62587547302246,450.106811523438,16.1670093536377,54.3168601989746,62.9427337646484,33.5397834777832,31.0078105926514,FALSE
823,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,40.854523,23.875861,23.5698,40.5378,8,teydc1,2564203,1.30772483348846,9.79993152618408,535.628540039062,15.0396251678467,64.8128128051758,74.6127395629883,32.7690353393555,31.461311340332,FALSE
2669,*Quercus_mediterranea,,,Tortonian,8.4765,11.62,5.333,42.3725,1.777222222,1.0599,42.563,8,teydc1,2460253,3.72754430770874,47.0050239562988,911.83837890625,12.5471696853638,61.2515563964844,108.256576538086,25.573169708252,21.8456249237061,FALSE
836,*Quercus_mediterranea,,,Tortonian,10.533,13.82,7.246,38.313896,26.12953,25.3113,38.6901,11,teydc1,2659264,4.76269129514694,4.54947789775001,503.988409084744,16.9927196396722,89.2187232971191,93.7681964026557,32.6903449800279,27.9276537471347,FALSE
793,*Quercus_mediterranea,,,Burdigalian,18.205,20.44,15.97,38.426148,23.972447,23.0155,37.4594,18,teyde1,2724037,11.0624411446708,4.79429149627686,269.745012555804,19.0567212785993,40.4780736650739,45.2723661150251,29.9697954995292,18.9073538099016,FALSE
797,*Quercus_mediterranea,,,Burdigalian,18.205,20.44,15.97,38.642913,24.064433,23.1117,37.6747,18,teyde1,2711078,3.0678150615476,9.03827739273679,365.231513071034,17.0067510436578,41.3902409387596,50.4285189586031,34.7864027043318,31.7185874145309,FALSE
412,*Quercus_mediterranea,,,Burdigalian,19.625,20.54,18.71,39.048318,27.597786,28.2081,39.2977,20,teyde1,2629059,2.24393200874329,5.4267954826355,277.81982421875,17.0227699279785,34.5603332519531,39.9871292114258,34.871395111084,32.6274642944336,FALSE
843,*Quercus_mediterranea,,,Tortonian,11.06,11.62,10.5,35.02457,24.942904,24.405,34.548,11,teydc1,2875253,7.61189368864719,4.73347938777666,293.212979864519,19.9659678399026,47.3696128776908,52.1030911182613,34.3224860032932,26.7105924613282,FALSE
364,*Quercus_mediterranea,,,Serravallian,13.795,15.97,11.62,37.553622,27.364989,27.2901,37.5965,14,teydd1,2715448,7.71656656265259,10.5981454849243,391.032196044922,16.9716281890869,57.7361869812012,68.3343353271484,28.6549739837646,20.9384098052979,FALSE
365,*Quercus_mediterranea,,,Serravallian,13.795,15.97,11.62,37.175487,27.985898,27.8646,37.1745,14,teydd1,2737055,7.36660575866699,10.0836639404297,377.881439208984,16.8563938140869,58.2624206542969,68.3460845947266,28.7437019348145,21.3770961761475,FALSE
366,*Quercus_mediterranea,,,Serravallian,13.795,15.97,11.62,37.285822,28.252659,28.143,37.2648,14,teydd1,2732738,6.5628867149353,10.3341541290283,388.982788085938,16.5220508575439,59.3824157714844,69.7165679931641,28.9537944793701,22.3909091949463,FALSE
128,*Quercus_mutilatifolia,EA,EA,Tortonian,8.4765,11.62,5.333,23.9,100.0166667,99.4909,22.9137,8,teydc1,3480954,9.72852039337158,40.5788917541504,1696.19421386719,17.734582901001,231.501876831055,272.080780029297,23.4444446563721,13.7159242630005,FALSE
264,*Quercus_naitoi,EA,EA,Bartonian,40.475,41.3,39.65,33.57,131.15,125.4955,40.8195,40,teydi1,2552466,-0.964017927646637,35.4181442260742,1175.04284667969,19.3048534393311,126.200630187988,161.618774414062,35.063549041748,36.0275650024414,FALSE
717,*Quercus_nanningensis,EA,EA,Chattian,25.565,28.1,23.03,22.88055556,108.4172222,107.9415,22.9754,26,teydf1,3476736,12.7849578857422,6.79341602325439,1409.29724121094,25.4204082489014,283.318756103516,290.112182617188,35.3654441833496,22.5804901123047,FALSE
381,*Quercus_neriifolia,,,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
686,*Quercus_neriifolia,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
1765,*Quercus_neriifolia,,,Chattian,25.565,28.1,23.03,42.38,23.02,21.2578,40.182,26,teydf1,2581456,3.29331564903259,7.99433708190918,393.649810791016,19.3331871032715,58.4853897094727,66.4797286987305,40.4877319335938,37.1944198608398,FALSE
1771,*Quercus_neriifolia,,,Chattian,25.565,28.1,23.03,42.37,23.02,21.2574,40.172,26,teydf1,2581456,3.29331564903259,7.99433708190918,393.649810791016,19.3331871032715,58.4853897094727,66.4797286987305,40.4877319335938,37.1944198608398,TRUE
1950,*Quercus_neriifolia,,,Chattian,25.565,28.1,23.03,45.41,23.35,21.7136,43.2023,26,teydf1,2425941,2.88353109359741,6.99215412139893,516.587219238281,17.8843441009521,71.9852294921875,78.9773864746094,39.8977012634277,37.0141677856445,FALSE
1783,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.68,24.33,21.8257,38.4518,31,teydg1,2672182,7.0068154335022,2.26785755157471,223.251342773438,24.6114692687988,39.1049346923828,41.3727912902832,46.619068145752,39.6122512817383,FALSE
1798,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.52,25,22.4562,38.2721,31,teydg1,2680830,7.00204610824585,1.99223303794861,195.474945068359,25.0545043945312,34.8803100585938,36.8725433349609,47.2050857543945,40.2030372619629,FALSE
1807,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.87,23.18,20.7397,38.6766,31,teydg1,2659209,6.74887561798096,3.17018413543701,319.949035644531,23.3659801483154,53.3706283569336,56.5408134460449,45.1035270690918,38.3546524047852,FALSE
1825,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.87,23.58,21.1209,38.6643,31,teydg1,2663534,6.84860324859619,2.81826877593994,282.952667236328,23.8294792175293,47.9512596130371,50.7695274353027,45.6655387878418,38.8169364929199,FALSE
1884,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.88,24.68,22.1694,38.6412,31,teydg1,2663547,7.08634090423584,1.87220537662506,214.147811889648,24.7742080688477,38.1184997558594,39.9907073974609,46.8505554199219,39.7642135620117,FALSE
1953,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.53,24.78,22.247,38.2885,31,teydg1,2680827,7.01603174209595,2.09156060218811,197.824188232422,24.9836025238037,35.1681213378906,37.2596817016602,47.0921249389648,40.0760917663574,FALSE
1998,*Quercus_neriifolia,,,Rupelian,31,33.9,28.1,41.78,43.42,40.0855,42.1008,31,teydg1,2482322,1.88663578033447,5.76043272018433,532.614624023438,18.6977367401123,72.7376480102539,78.4980773925781,40.8489189147949,38.9622840881348,FALSE
825,*Quercus_neriifolia,,,Tortonian,8.4765,11.62,5.333,41.021943,23.986245,23.6816,40.7045,8,teydc1,2555565,1.18550491333008,9.78814888000488,540.378662109375,14.9513282775879,65.7147445678711,75.5028915405273,32.7404899597168,31.5549831390381,FALSE
2668,*Quercus_neriifolia,,,Tortonian,8.4765,11.62,5.333,42.3725,1.777222222,1.0599,42.563,8,teydc1,2460253,3.72754430770874,47.0050239562988,911.83837890625,12.5471696853638,61.2515563964844,108.256576538086,25.573169708252,21.8456249237061,FALSE
1532,*Quercus_neriifolia,EU,EU|WEA,Priabonian,35.95,38,33.9,50.21636,12.443,8.2193,48.9713,36,teydh1,2127699,4.2598762512207,3.52785444259644,767.987426757812,19.5687408447266,110.683059692383,114.210922241211,43.2642517089844,39.0043754577637,FALSE
7,*Quercus_paleocarpa,NA,NA,Ypresian,48.32,48.32,48.32,44.94333333,-120.4261111,-103.0239,47.5983,48,teydj1,2195484,-0.551151752471924,39.3077278137207,1172.15539550781,12.1307992935181,114.064254760742,153.371978759766,29.2063941955566,29.7575454711914,FALSE
1899,*Quercus_paleoserrata,CEA,CEA,Rupelian,31,33.9,28.1,48.16,84.13,81.088,49.3802,31,teydg1,2106974,-12.5569715499878,4.84784460067749,461.499237060547,10.5570001602173,57.0976791381836,61.9455261230469,40.8578453063965,53.4148178100586,FALSE
1037,*Quercus_peritula,NA,NA,Lutetian,44.95,56,33.9,38.965589,-105.285327,-93.426,41.7727,45,teydj1,2497999,4.22945499420166,14.0496892929077,541.914489746094,18.7868137359619,57.1194725036621,71.1691589355469,38.2654457092285,34.0359916687012,FALSE
432,*Quercus_peritula,,,Priabonian,34.07,34.17,33.97,38.965589,-105.285327,-97.6313,40.2182,34,teydh1,2580029,7.00771522521973,9.81956577301025,388.010375976562,23.4908084869385,45.8147926330566,55.6343536376953,44.1165542602539,37.1088409423828,FALSE
1042,*Quercus_predayana,NA,NA,Lutetian,44.95,56,33.9,38.965589,-105.285327,-93.426,41.7727,45,teydj1,2497999,4.22945499420166,14.0496892929077,541.914489746094,18.7868137359619,57.1194725036621,71.1691589355469,38.2654457092285,34.0359916687012,FALSE
433,*Quercus_predayana,,,Priabonian,34.07,34.17,33.97,38.965589,-105.285327,-97.6313,40.2182,34,teydh1,2580029,7.00771522521973,9.81956577301025,388.010375976562,23.4908084869385,45.8147926330566,55.6343536376953,44.1165542602539,37.1088409423828,FALSE
2352,*Quercus_pseudolyrata,EA,NA|EA,Rupelian,31,33.9,28.1,44.1,132.4,129.2616,45.75,31,teydg1,2297632,-15.6516780853271,30.8330764770508,1267.19738769531,11.2803068161011,151.065658569336,181.898742675781,35.1287536621094,50.7804336547852,FALSE
506,*Quercus_pseudolyrata,,,Langhian,15.5,16,15,50.94111111,-120.8138889,-117.3679,51.8158,16,teydd1,1979312,-10.1899852752686,52.7597694396973,1345.41528320312,2.83569931983948,130.807434082031,183.567199707031,17.438304901123,27.6282901763916,FALSE
410,*Quercus_sosnowskyi,WEA,EU|WEA,Burdigalian,19.625,20.54,18.71,39.048318,27.597786,28.2081,39.2977,20,teyde1,2629059,2.24393200874329,5.4267954826355,277.81982421875,17.0227699279785,34.5603332519531,39.9871292114258,34.871395111084,32.6274642944336,FALSE
698,*Quercus_sosnowskyi,,,Zanclean,5.332,5.332,5.332,42.864319,22.790981,22.6182,42.6706,5,teydb1,2451872,2.39133310317993,33.4258728027344,952.887817382812,12.2531909942627,74.855712890625,108.281585693359,26.7499217987061,24.358585357666,FALSE
375,*Quercus_sosnowskyi,,,Tortonian,8.4765,11.62,5.333,41.735848,23.917748,23.6217,41.4188,8,teydc1,2516684,0.811249017715454,11.1947898864746,564.120849609375,14.4738731384277,63.7979965209961,74.9927825927734,32.2657737731934,31.4545230865479,FALSE
689,*Quercus_sosnowskyi,,,Serravallian,12.809,23.03,2.588,42.67455,24.833081,24.2856,42.0534,13,teydd1,2486452,0.88908863067627,14.2306480407715,419.713745117188,14.4595975875854,39.0268096923828,53.2574577331543,31.9764728546143,31.0873832702637,FALSE
807,*Quercus_sosnowskyi,,,Messinian,6.5,7,6,40.875474,22.017734,21.7951,40.647,6,teydb1,2559862,5.34188842773438,22.968132019043,839.077514648438,15.4194078445435,85.197265625,108.165405273438,29.8389339447021,24.4970455169678,FALSE
815,*Quercus_sosnowskyi,,,Tortonian,8.4765,11.62,5.333,40.215842,22.275296,21.9694,39.9098,8,teydc1,2598744,2.53197288513184,8.62587547302246,450.106811523438,16.1670093536377,54.3168601989746,62.9427337646484,33.5397834777832,31.0078105926514,FALSE
367,*Quercus_sosnowskyi,,,Serravallian,13.795,15.97,11.62,37.553622,27.364989,27.2901,37.5965,14,teydd1,2715448,7.71656656265259,10.5981454849243,391.032196044922,16.9716281890869,57.7361869812012,68.3343353271484,28.6549739837646,20.9384098052979,FALSE
368,*Quercus_sosnowskyi,,,Serravallian,13.795,15.97,11.62,37.175487,27.985898,27.8646,37.1745,14,teydd1,2737055,7.36660575866699,10.0836639404297,377.881439208984,16.8563938140869,58.2624206542969,68.3460845947266,28.7437019348145,21.3770961761475,FALSE
369,*Quercus_sosnowskyi,,,Serravallian,13.795,15.97,11.62,37.285822,28.252659,28.143,37.2648,14,teydd1,2732738,6.5628867149353,10.3341541290283,388.982788085938,16.5220508575439,59.3824157714844,69.7165679931641,28.9537944793701,22.3909091949463,FALSE
2699,*Quercus_sp._Jilin,EA,EA,Lutetian,42.9,47.8,38,41.8,123.9,117.8271,43.3511,43,teydj1,2418454,-7.04593849182129,26.8205013275146,1202.85632324219,16.7299900054932,148.162490844727,174.982986450195,37.8471298217773,44.8930702209473,FALSE
74,*Quercus_subhercynica,EU,EU,Lutetian,42.9,47.8,38,51.832737,10.783473,6.7495,49.2647,43,teydj1,2110401,5.04326486587524,6.91246891021729,843.955505371094,17.8555088043213,107.333297729492,114.245765686035,37.854850769043,32.8115844726562,FALSE
2094,*Quercus_tibetensis,,,Priabonian,35.95,38,33.9,29.75,98.42,91.735,23.7588,36,teydh1,3433341,17.1126842498779,0.367838501930237,426.059997558594,32.6141395568848,95.685676574707,96.0535202026367,46.7371673583984,29.6244831085205,FALSE
146,*Quercus_tibetensis,EA,EA,Priabonian,34.6,35.4,33.8,29.7527,98.4327,92.092,23.8212,35,teydh1,3433346,17.2563610076904,0.376463502645493,409.389099121094,32.6262016296387,89.9626541137695,90.3391189575195,46.5892486572266,29.3328876495361,FALSE
333,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,42.75,130.6666667,126.9018,43.7427,31,teydg1,2401283,-13.7591609954834,26.5264472961426,1357.51574707031,13.2778339385986,174.516693115234,201.04313659668,36.4424171447754,50.2015762329102,FALSE
2326,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,42.45,130.4,126.636,43.4403,31,teydg1,2414240,-13.3947591781616,26.0268802642822,1346.68762207031,13.4742670059204,175.210983276367,201.237869262695,36.4718132019043,49.8665733337402,FALSE
2354,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,44.1,132.4,129.2616,45.75,31,teydg1,2297632,-15.6516780853271,30.8330764770508,1267.19738769531,11.2803068161011,151.065658569336,181.898742675781,35.1287536621094,50.7804336547852,FALSE
2373,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,45.4,137.1,134.0668,47.1154,31,teydg1,2224249,-20.5359077453613,37.4886436462402,1254.50390625,8.24464321136475,144.976852416992,182.465484619141,33.9742774963379,54.5101852416992,FALSE
481,*Quercus_ussuriensis,EA,EA,Rupelian,32.45,33.9,31,34.700069,135.181715,131.0822,41.6933,32,teydg1,2505013,-4.9051079750061,40.1763725280762,1401.88586425781,15.9897804260254,165.404251098633,205.580627441406,33.2843818664551,38.1894912719727,FALSE
475,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,42.72971,130.806896,127.0447,43.7237,31,teydg1,2401285,-13.8608541488647,26.6210956573486,1361.55639648438,13.2377729415894,174.658081054688,201.279174804688,36.4540901184082,50.31494140625,FALSE
476,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,43.383799,132.144431,129.0203,45.0301,31,teydg1,2332189,-14.7600002288818,33.0306739807129,1459.10034179688,11.4854373931885,179.731079101562,212.761764526367,34.4308052062988,49.1908073425293,FALSE
477,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,44.204861,132.721711,129.5895,45.8597,31,teydg1,2288996,-15.5429716110229,30.810338973999,1221.22412109375,11.3592472076416,144.618728637695,175.429061889648,35.2588844299316,50.8018569946289,FALSE
478,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,42.284538,129.985054,126.2172,43.271,31,teydg1,2422875,-12.6502599716187,24.9299602508545,1326.30065917969,13.9007368087769,177.200469970703,202.130432128906,36.5657348632812,49.2159957885742,FALSE
479,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,42.305027,130.01265,126.2449,43.2918,31,teydg1,2422875,-12.6502599716187,24.9299602508545,1326.30065917969,13.9007368087769,177.200469970703,202.130432128906,36.5657348632812,49.2159957885742,TRUE
480,*Quercus_ussuriensis,,,Rupelian,31,33.9,28.1,43.820848,143.857766,141.0726,45.6099,31,teydg1,2302093,-16.6605726390984,40.542233209789,1176.65581496938,8.60584985886674,127.361202920192,167.903433495443,31.9599609075423,48.6205335894019,FALSE
454,*Trigonobalanoid_sp._Samland,EU,EU,Priabonian,35.85,37.8,33.9,54.810953,20.23713,15.4702,53.7788,36,teydh1,1877226,-0.539294242858887,9.59469413757324,733.480285644531,17.0876388549805,98.4503860473633,108.045082092285,41.8006706237793,42.3399658203125,FALSE
9,*Trigonobalanoidea_americana,NA,NA,Ypresian,56,56,56,36.346481,-88.660626,-70.8923,38.9098,56,teydl1,2649470,8.00423336029053,61.7144927978516,1111.48291015625,21.247652053833,66.4376754760742,128.152160644531,37.3141937255859,29.3099613189697,FALSE
32,*Trigonobalanus_succinea,EU,EU,Lutetian,44.95,56,33.9,54.815393,20.226912,15.6542,52.0333,45,teydj1,1967948,0.786439776420593,11.7935886383057,728.536804199219,17.1431007385254,89.9298324584961,101.723419189453,39.9357109069824,39.1492729187012,FALSE
